TRANSACTION_ID,STORE_ID,STORE_NAME,REGION,PRODUCT_ID,PRODUCT_NAME,CATEGORY,UNITS_SOLD,UNIT_PRICE,REVENUE,SALE_DATE,SALES_REP_ID
SPG-00376,S-018,Canyon Sports,West,P-SPG-01-03,Running Short,Apparel,9,111.88,1006.92,2024-09-10,REP-S-018-01
SPG-00377,S-015,Crossroads Sports,Midwest,P-SPG-04-03,Recovery Bar,Nutrition,16,39.55,632.8,2024-08-11,REP-S-015-01
SPG-00378,S-006,Bayou Fitness,Southeast,P-SPG-00-04,Cross Train V2,Footwear,12,157.39,1888.68,2024-09-19,REP-S-006-01
SPG-00379,S-012,Prairie Athletics,Midwest,P-SPG-03-02,Yoga Mat,Accessories,3,56.15,168.45,2024-07-23,REP-S-012-01
SPG-00380,S-009,Magnolia Active,Southeast,P-SPG-04-02,Electrolyte Mix,Nutrition,1,45.68,45.68,2024-04-08,REP-S-009-04
SPG-00381,S-014,River Trail Gear,Midwest,P-SPG-01-03,Running Short,Apparel,7,125.89,881.23,2024-05-08,REP-S-014-03
SPG-00382,S-018,Canyon Sports,West,P-SPG-02-02,Treadmill T500,Equipment,8,477.39,3819.12,2024-03-29,REP-S-018-04
SPG-00383,S-005,Evergreen Athletics,Northeast,P-SPG-04-04,BCAAs,Nutrition,11,53.14,584.54,2024-04-11,REP-S-005-01
SPG-00384,S-012,Prairie Athletics,Midwest,P-SPG-04-00,Whey Protein,Nutrition,3,40.69,122.07,2024-12-17,REP-S-012-04
SPG-00385,S-006,Bayou Fitness,Southeast,P-SPG-01-01,Rain Shell,Apparel,16,143.8,2300.8,2024-05-23,REP-S-006-02
SPG-00386,S-006,Bayou Fitness,Southeast,P-SPG-00-03,Sprint Elite,Footwear,3,109.68,329.04,2024-07-20,REP-S-006-01
SPG-00387,S-013,Heartland Fitness,Midwest,P-SPG-04-03,Recovery Bar,Nutrition,14,29.06,406.84,2024-02-22,REP-S-013-04
SPG-00388,S-005,Evergreen Athletics,Northeast,P-SPG-02-01,Kayak Explorer,Equipment,4,283.4,1133.6,2024-10-25,REP-S-005-02
SPG-00389,S-014,River Trail Gear,Midwest,P-SPG-02-03,Weight Set Pro,Equipment,3,188.42,565.26,2024-10-27,REP-S-014-04
SPG-00390,S-007,Gulf Coast Gear,Southeast,P-SPG-01-02,Fleece Vest,Apparel,2,74.36,148.72,2024-06-08,REP-S-007-01
SPG-00391,S-017,Redwood Athletics,West,P-SPG-02-00,Carbon Bike,Equipment,20,95.68,1913.6,2024-03-25,REP-S-017-01
SPG-00392,S-012,Prairie Athletics,Midwest,P-SPG-00-01,Court Ace,Footwear,1,242.36,242.36,2024-04-15,REP-S-012-01
SPG-00393,S-001,Alpine Outfitters,Northeast,P-SPG-02-03,Weight Set Pro,Equipment,10,70.74,707.4,2024-09-06,REP-S-001-03
SPG-00394,S-003,Summit Sports,Northeast,P-SPG-01-01,Rain Shell,Apparel,60,99.71,5982.6,2024-08-09,REP-S-003-03
SPG-00395,S-004,Harbor Run,Northeast,P-SPG-01-04,Base Layer,Apparel,12,111.84,1342.08,2024-08-16,REP-S-004-04
SPG-00396,S-006,Bayou Fitness,Southeast,P-SPG-04-01,Energy Gel Pack,Nutrition,12,11.52,138.24,2024-08-04,REP-S-006-01
SPG-00397,S-018,Canyon Sports,West,P-SPG-00-02,Hiker Pro,Footwear,10,62.63,626.3,2024-11-01,REP-S-018-02
SPG-00398,S-019,Coastal Outfitters,West,P-SPG-04-01,Energy Gel Pack,Nutrition,12,34.88,418.56,2024-05-19,REP-S-019-03
SPG-00399,S-015,Crossroads Sports,Midwest,P-SPG-04-03,Recovery Bar,Nutrition,15,57.2,858.0,2024-06-12,REP-S-015-01
SPG-00400,S-011,Lakeside Sports,Midwest,P-SPG-01-02,Fleece Vest,Apparel,5,58.31,291.55,2024-11-14,REP-S-011-04
SPG-00401,S-007,Gulf Coast Gear,Southeast,P-SPG-03-00,Water Bottle,Accessories,9,9.4,84.6,2024-02-25,REP-S-007-04
SPG-00402,S-019,Coastal Outfitters,West,P-SPG-00-04,Cross Train V2,Footwear,8,179.34,1434.72,2024-11-06,REP-S-019-04
SPG-00403,S-018,Canyon Sports,West,P-SPG-01-02,Fleece Vest,Apparel,11,41.68,458.48,2024-07-15,REP-S-018-02
SPG-00404,S-010,Delta Outfitters,Southeast,P-SPG-03-06,Swim Goggles,Accessories,11,33.28,366.08,2024-08-07,REP-S-010-04
SPG-00405,S-001,Alpine Outfitters,Northeast,P-SPG-03-01,Fitness Band,Accessories,11,47.09,517.99,2024-04-12,REP-S-001-04
SPG-00406,S-010,Delta Outfitters,Southeast,P-SPG-03-04,Sport Towel,Accessories,1,44.57,44.57,2024-10-17,REP-S-010-01
SPG-00407,S-007,Gulf Coast Gear,Southeast,P-SPG-00-02,Hiker Pro,Footwear,15,197.05,2955.75,2024-06-29,REP-S-007-02
SPG-00408,S-011,Lakeside Sports,Midwest,P-SPG-00-04,Cross Train V2,Footwear,1,49.91,49.91,2024-07-10,REP-S-011-03
SPG-00409,S-013,Heartland Fitness,Midwest,P-SPG-01-02,Fleece Vest,Apparel,18,28.39,511.02,2024-11-19,REP-S-013-04
SPG-00410,S-017,Redwood Athletics,West,P-SPG-04-01,Energy Gel Pack,Nutrition,17,28.54,485.18,2024-02-02,REP-S-017-01
SPG-00411,S-007,Gulf Coast Gear,Southeast,P-SPG-00-03,Sprint Elite,Footwear,4,227.39,909.56,2024-08-18,REP-S-007-03
SPG-00412,S-003,Summit Sports,Northeast,P-SPG-01-03,Running Short,Apparel,21,111.38,2338.98,2024-03-26,REP-S-003-01
SPG-00413,S-013,Heartland Fitness,Midwest,P-SPG-01-00,Compression Tee,Apparel,10,20.76,207.6,2024-01-18,REP-S-013-02
SPG-00414,S-011,Lakeside Sports,Midwest,P-SPG-01-03,Running Short,Apparel,8,79.49,635.92,2024-09-18,REP-S-011-04
SPG-00415,S-002,Trailhead NE,Northeast,P-SPG-01-01,Rain Shell,Apparel,20,59.39,1187.8,2024-05-09,REP-S-002-03
SPG-00416,S-014,River Trail Gear,Midwest,P-SPG-04-02,Electrolyte Mix,Nutrition,7,57.01,399.07,2024-10-27,REP-S-014-03
SPG-00417,S-014,River Trail Gear,Midwest,P-SPG-00-03,Sprint Elite,Footwear,14,119.2,1668.8,2024-07-28,REP-S-014-02
SPG-00418,S-016,Pacific Surf & Sport,West,P-SPG-02-04,Climbing Pack,Equipment,1,519.9,519.9,2024-05-30,REP-S-016-04
SPG-00419,S-002,Trailhead NE,Northeast,P-SPG-03-02,Yoga Mat,Accessories,8,10.29,82.32,2024-11-05,REP-S-002-01
SPG-00420,S-004,Harbor Run,Northeast,P-SPG-01-03,Running Short,Apparel,3,49.34,148.02,2024-11-26,REP-S-004-03
SPG-00421,S-006,Bayou Fitness,Southeast,P-SPG-02-03,Weight Set Pro,Equipment,8,452.2,3617.6,2024-09-28,REP-S-006-03
SPG-00422,S-019,Coastal Outfitters,West,P-SPG-02-00,Carbon Bike,Equipment,13,346.18,4500.34,2024-06-29,REP-S-019-02
SPG-00423,S-003,Summit Sports,Northeast,P-SPG-04-03,Recovery Bar,Nutrition,24,16.36,392.64,2024-07-22,REP-S-003-04
SPG-00424,S-016,Pacific Surf & Sport,West,P-SPG-00-00,Trail Runner X,Footwear,8,47.99,383.92,2024-01-16,REP-S-016-04
SPG-00425,S-006,Bayou Fitness,Southeast,P-SPG-00-00,Trail Runner X,Footwear,6,131.55,789.3,2024-02-28,REP-S-006-03
SPG-00426,S-015,Crossroads Sports,Midwest,P-SPG-01-03,Running Short,Apparel,20,143.06,2861.2,2024-04-02,REP-S-015-02
SPG-00427,S-007,Gulf Coast Gear,Southeast,P-SPG-02-00,Carbon Bike,Equipment,15,60.66,909.9,2024-06-14,REP-S-007-02
SPG-00428,S-011,Lakeside Sports,Midwest,P-SPG-02-01,Kayak Explorer,Equipment,12,396.53,4758.36,2024-08-07,REP-S-011-01
SPG-00429,S-013,Heartland Fitness,Midwest,P-SPG-03-02,Yoga Mat,Accessories,10,42.92,429.2,2024-04-05,REP-S-013-02
SPG-00430,S-006,Bayou Fitness,Southeast,P-SPG-01-02,Fleece Vest,Apparel,12,24.05,288.6,2024-07-02,REP-S-006-04
SPG-00431,S-003,Summit Sports,Northeast,P-SPG-01-04,Base Layer,Apparel,45,66.05,2972.25,2024-05-05,REP-S-003-03
SPG-00432,S-002,Trailhead NE,Northeast,P-SPG-00-00,Trail Runner X,Footwear,14,148.79,2083.06,2024-02-07,REP-S-002-01
SPG-00433,S-020,Mountain Peak Gear,West,P-SPG-01-02,Fleece Vest,Apparel,12,26.15,313.8,2024-04-20,REP-S-020-01
SPG-00434,S-008,Palmetto Sports,Southeast,P-SPG-00-03,Sprint Elite,Footwear,1,158.17,158.17,2024-12-02,REP-S-008-04
SPG-00435,S-019,Coastal Outfitters,West,P-SPG-00-01,Court Ace,Footwear,5,158.36,791.8,2024-07-09,REP-S-019-04
SPG-00436,S-019,Coastal Outfitters,West,P-SPG-03-04,Sport Towel,Accessories,68,34.01,2312.68,2024-07-09,REP-S-019-02
SPG-00437,S-016,Pacific Surf & Sport,West,P-SPG-04-02,Electrolyte Mix,Nutrition,12,59.01,708.12,2024-03-15,REP-S-016-04
SPG-00438,S-016,Pacific Surf & Sport,West,P-SPG-01-03,Running Short,Apparel,18,160.71,2892.78,2024-06-09,REP-S-016-02
SPG-00439,S-005,Evergreen Athletics,Northeast,P-SPG-02-01,Kayak Explorer,Equipment,13,799.36,10391.68,2024-03-03,REP-S-005-02
SPG-00440,S-012,Prairie Athletics,Midwest,P-SPG-00-03,Sprint Elite,Footwear,10,70.24,702.4,2024-01-05,REP-S-012-04
SPG-00441,S-014,River Trail Gear,Midwest,P-SPG-04-01,Energy Gel Pack,Nutrition,13,16.25,211.25,2024-06-12,REP-S-014-03
SPG-00442,S-007,Gulf Coast Gear,Southeast,P-SPG-03-06,Swim Goggles,Accessories,11,39.54,434.94,2024-12-18,REP-S-007-04
SPG-00443,S-015,Crossroads Sports,Midwest,P-SPG-03-07,Ankle Brace,Accessories,12,30.34,364.08,2024-01-06,REP-S-015-04
SPG-00444,S-005,Evergreen Athletics,Northeast,P-SPG-04-01,Energy Gel Pack,Nutrition,8,20.85,166.8,2024-06-17,REP-S-005-02
SPG-00445,S-019,Coastal Outfitters,West,P-SPG-01-04,Base Layer,Apparel,36,164.06,5906.16,2024-04-19,REP-S-019-04
SPG-00446,S-012,Prairie Athletics,Midwest,P-SPG-02-01,Kayak Explorer,Equipment,13,156.0,2028.0,2024-08-26,REP-S-012-01
SPG-00447,S-018,Canyon Sports,West,P-SPG-03-04,Sport Towel,Accessories,20,35.91,718.2,2024-10-17,REP-S-018-02
SPG-00448,S-007,Gulf Coast Gear,Southeast,P-SPG-02-04,Climbing Pack,Equipment,4,544.74,2178.96,2024-06-13,REP-S-007-04
SPG-00449,S-006,Bayou Fitness,Southeast,P-SPG-03-00,Water Bottle,Accessories,5,33.95,169.75,2024-04-29,REP-S-006-02
SPG-00450,S-009,Magnolia Active,Southeast,P-SPG-04-01,Energy Gel Pack,Nutrition,10,38.75,387.5,2024-10-14,REP-S-009-02
SPG-00451,S-005,Evergreen Athletics,Northeast,P-SPG-03-05,Grip Tape,Accessories,15,23.43,351.45,2024-02-03,REP-S-005-02
SPG-00452,S-016,Pacific Surf & Sport,West,P-SPG-02-04,Climbing Pack,Equipment,20,447.94,8958.8,2024-07-16,REP-S-016-01
SPG-00453,S-004,Harbor Run,Northeast,P-SPG-00-00,Trail Runner X,Footwear,1,41.82,41.82,2024-05-25,REP-S-004-01
SPG-00454,S-011,Lakeside Sports,Midwest,P-SPG-00-02,Hiker Pro,Footwear,12,82.63,991.56,2024-11-04,REP-S-011-02
SPG-00455,S-007,Gulf Coast Gear,Southeast,P-SPG-02-00,Carbon Bike,Equipment,9,517.42,4656.78,2024-04-18,REP-S-007-03
SPG-00456,S-019,Coastal Outfitters,West,P-SPG-03-07,Ankle Brace,Accessories,30,57.77,1733.1,2024-09-26,REP-S-019-01
SPG-00457,S-018,Canyon Sports,West,P-SPG-01-01,Rain Shell,Apparel,6,86.43,518.58,2024-04-21,REP-S-018-04
SPG-00458,S-006,Bayou Fitness,Southeast,P-SPG-04-04,BCAAs,Nutrition,13,44.99,584.87,2024-02-22,REP-S-006-03
SPG-00459,S-008,Palmetto Sports,Southeast,P-SPG-00-01,Court Ace,Footwear,12,60.38,724.56,2024-10-14,REP-S-008-01
SPG-00460,S-005,Evergreen Athletics,Northeast,P-SPG-03-07,Ankle Brace,Accessories,13,40.77,530.01,2024-05-22,REP-S-005-01
SPG-00461,S-019,Coastal Outfitters,West,P-SPG-02-03,Weight Set Pro,Equipment,55,478.93,26341.15,2024-11-07,REP-S-019-01
SPG-00462,S-016,Pacific Surf & Sport,West,P-SPG-04-02,Electrolyte Mix,Nutrition,11,59.39,653.29,2024-12-09,REP-S-016-03
SPG-00463,S-003,Summit Sports,Northeast,P-SPG-01-01,Rain Shell,Apparel,57,68.02,3877.14,2024-02-08,REP-S-003-02
SPG-00464,S-004,Harbor Run,Northeast,P-SPG-01-02,Fleece Vest,Apparel,10,133.83,1338.3,2024-10-20,REP-S-004-01
SPG-00465,S-012,Prairie Athletics,Midwest,P-SPG-04-03,Recovery Bar,Nutrition,1,41.09,41.09,2024-11-26,REP-S-012-04
SPG-00466,S-006,Bayou Fitness,Southeast,P-SPG-02-02,Treadmill T500,Equipment,5,435.07,2175.35,2024-08-03,REP-S-006-01
SPG-00467,S-016,Pacific Surf & Sport,West,P-SPG-02-01,Kayak Explorer,Equipment,2,537.05,1074.1,2024-12-15,REP-S-016-03
SPG-00468,S-009,Magnolia Active,Southeast,P-SPG-03-06,Swim Goggles,Accessories,9,8.03,72.27,2024-08-10,REP-S-009-04
SPG-00469,S-003,Summit Sports,Northeast,P-SPG-02-04,Climbing Pack,Equipment,6,147.99,887.94,2024-06-11,REP-S-003-01
SPG-00470,S-019,Coastal Outfitters,West,P-SPG-00-02,Hiker Pro,Footwear,38,81.92,3112.96,2024-06-12,REP-S-019-04
SPG-00471,S-002,Trailhead NE,Northeast,P-SPG-02-03,Weight Set Pro,Equipment,11,325.1,3576.1,2024-04-11,REP-S-002-04
SPG-00472,S-014,River Trail Gear,Midwest,P-SPG-02-01,Kayak Explorer,Equipment,12,589.34,7072.08,2024-04-10,REP-S-014-02
SPG-00473,S-016,Pacific Surf & Sport,West,P-SPG-02-02,Treadmill T500,Equipment,3,735.02,2205.06,2024-01-26,REP-S-016-01
SPG-00474,S-011,Lakeside Sports,Midwest,P-SPG-04-00,Whey Protein,Nutrition,1,50.54,50.54,2024-09-09,REP-S-011-01
SPG-00475,S-008,Palmetto Sports,Southeast,P-SPG-00-01,Court Ace,Footwear,9,53.64,482.76,2024-09-12,REP-S-008-02
SPG-00476,S-003,Summit Sports,Northeast,P-SPG-00-00,Trail Runner X,Footwear,2,194.67,389.34,2024-01-24,REP-S-003-01
SPG-00477,S-005,Evergreen Athletics,Northeast,P-SPG-04-03,Recovery Bar,Nutrition,11,49.31,542.41,2024-05-20,REP-S-005-01
SPG-00478,S-020,Mountain Peak Gear,West,P-SPG-00-00,Trail Runner X,Footwear,5,81.9,409.5,2024-08-03,REP-S-020-01
SPG-00479,S-006,Bayou Fitness,Southeast,P-SPG-00-00,Trail Runner X,Footwear,1,130.92,130.92,2024-03-02,REP-S-006-02
SPG-00480,S-007,Gulf Coast Gear,Southeast,P-SPG-00-00,Trail Runner X,Footwear,10,107.29,1072.9,2024-03-04,REP-S-007-02
SPG-00481,S-016,Pacific Surf & Sport,West,P-SPG-01-03,Running Short,Apparel,20,133.0,2660.0,2024-08-19,REP-S-016-04
SPG-00482,S-010,Delta Outfitters,Southeast,P-SPG-04-00,Whey Protein,Nutrition,12,19.25,231.0,2024-03-28,REP-S-010-01
SPG-00483,S-003,Summit Sports,Northeast,P-SPG-01-01,Rain Shell,Apparel,27,43.02,1161.54,2024-11-03,REP-S-003-02
SPG-00484,S-004,Harbor Run,Northeast,P-SPG-00-01,Court Ace,Footwear,6,218.21,1309.26,2024-06-16,REP-S-004-02
SPG-00485,S-006,Bayou Fitness,Southeast,P-SPG-03-09,Foam Roller,Accessories,8,50.12,400.96,2024-10-29,REP-S-006-03
SPG-00486,S-007,Gulf Coast Gear,Southeast,P-SPG-03-04,Sport Towel,Accessories,9,60.16,541.44,2024-07-15,REP-S-007-01
SPG-00487,S-009,Magnolia Active,Southeast,P-SPG-02-01,Kayak Explorer,Equipment,2,96.21,192.42,2024-05-01,REP-S-009-04
SPG-00488,S-012,Prairie Athletics,Midwest,P-SPG-00-04,Cross Train V2,Footwear,14,56.79,795.06,2024-10-22,REP-S-012-04
SPG-00489,S-001,Alpine Outfitters,Northeast,P-SPG-00-02,Hiker Pro,Footwear,19,201.99,3837.81,2024-01-11,REP-S-001-03
SPG-00490,S-020,Mountain Peak Gear,West,P-SPG-00-04,Cross Train V2,Footwear,9,192.7,1734.3,2024-05-25,REP-S-020-03
SPG-00491,S-015,Crossroads Sports,Midwest,P-SPG-02-03,Weight Set Pro,Equipment,12,424.77,5097.24,2024-01-10,REP-S-015-04
SPG-00492,S-011,Lakeside Sports,Midwest,P-SPG-04-01,Energy Gel Pack,Nutrition,8,39.36,314.88,2024-11-25,REP-S-011-01
SPG-00493,S-012,Prairie Athletics,Midwest,P-SPG-03-07,Ankle Brace,Accessories,15,29.33,439.95,2024-10-21,REP-S-012-04
SPG-00494,S-015,Crossroads Sports,Midwest,P-SPG-03-07,Ankle Brace,Accessories,5,15.66,78.3,2024-01-03,REP-S-015-04
SPG-00495,S-014,River Trail Gear,Midwest,P-SPG-00-01,Court Ace,Footwear,11,120.11,1321.21,2024-08-24,REP-S-014-02
SPG-00496,S-013,Heartland Fitness,Midwest,P-SPG-02-00,Carbon Bike,Equipment,14,643.53,9009.42,2024-05-25,REP-S-013-02
SPG-00497,S-005,Evergreen Athletics,Northeast,P-SPG-04-01,Energy Gel Pack,Nutrition,7,14.74,103.18,2024-03-08,REP-S-005-04
SPG-00498,S-016,Pacific Surf & Sport,West,P-SPG-01-02,Fleece Vest,Apparel,11,51.64,568.04,2024-07-25,REP-S-016-04
SPG-00499,S-013,Heartland Fitness,Midwest,P-SPG-01-02,Fleece Vest,Apparel,18,64.43,1159.74,2024-01-19,REP-S-013-02
SPG-00500,S-016,Pacific Surf & Sport,West,P-SPG-04-03,Recovery Bar,Nutrition,14,31.76,444.64,2024-09-30,REP-S-016-02
SPG-00501,S-016,Pacific Surf & Sport,West,P-SPG-00-02,Hiker Pro,Footwear,4,54.05,216.2,2024-09-27,REP-S-016-03
SPG-00502,S-016,Pacific Surf & Sport,West,P-SPG-04-02,Electrolyte Mix,Nutrition,5,21.76,108.8,2024-01-21,REP-S-016-04
SPG-00503,S-007,Gulf Coast Gear,Southeast,P-SPG-03-07,Ankle Brace,Accessories,1,76.76,76.76,2024-06-21,REP-S-007-02
SPG-00504,S-011,Lakeside Sports,Midwest,P-SPG-02-04,Climbing Pack,Equipment,14,508.72,7122.08,2024-11-26,REP-S-011-02
SPG-00505,S-017,Redwood Athletics,West,P-SPG-02-02,Treadmill T500,Equipment,12,655.34,7864.08,2024-01-09,REP-S-017-02
SPG-00506,S-012,Prairie Athletics,Midwest,P-SPG-04-03,Recovery Bar,Nutrition,3,10.89,32.67,2024-02-05,REP-S-012-03
SPG-00507,S-014,River Trail Gear,Midwest,P-SPG-01-01,Rain Shell,Apparel,11,130.13,1431.43,2024-08-28,REP-S-014-03
SPG-00508,S-016,Pacific Surf & Sport,West,P-SPG-02-04,Climbing Pack,Equipment,11,482.91,5312.01,2024-02-18,REP-S-016-03
SPG-00509,S-007,Gulf Coast Gear,Southeast,P-SPG-01-02,Fleece Vest,Apparel,15,175.38,2630.7,2024-07-31,REP-S-007-02
SPG-00510,S-019,Coastal Outfitters,West,P-SPG-04-01,Energy Gel Pack,Nutrition,23,34.43,791.89,2024-06-03,REP-S-019-01
SPG-00511,S-011,Lakeside Sports,Midwest,P-SPG-04-00,Whey Protein,Nutrition,13,47.51,617.63,2024-05-20,REP-S-011-03
SPG-00512,S-003,Summit Sports,Northeast,P-SPG-04-03,Recovery Bar,Nutrition,50,40.13,2006.5,2024-06-11,REP-S-003-03
SPG-00513,S-003,Summit Sports,Northeast,P-SPG-03-06,Swim Goggles,Accessories,19,64.35,1222.65,2024-06-26,REP-S-003-02
SPG-00514,S-012,Prairie Athletics,Midwest,P-SPG-00-03,Sprint Elite,Footwear,8,86.9,695.2,2024-07-23,REP-S-012-01
SPG-00515,S-011,Lakeside Sports,Midwest,P-SPG-02-04,Climbing Pack,Equipment,16,471.41,7542.56,2024-02-10,REP-S-011-03
SPG-00516,S-011,Lakeside Sports,Midwest,P-SPG-03-05,Grip Tape,Accessories,20,71.24,1424.8,2024-10-11,REP-S-011-02
SPG-00517,S-007,Gulf Coast Gear,Southeast,P-SPG-04-04,BCAAs,Nutrition,3,24.78,74.34,2024-06-09,REP-S-007-01
SPG-00518,S-007,Gulf Coast Gear,Southeast,P-SPG-04-04,BCAAs,Nutrition,8,22.41,179.28,2024-09-09,REP-S-007-04
SPG-00519,S-014,River Trail Gear,Midwest,P-SPG-00-02,Hiker Pro,Footwear,9,82.89,746.01,2024-11-09,REP-S-014-03
SPG-00520,S-001,Alpine Outfitters,Northeast,P-SPG-00-03,Sprint Elite,Footwear,3,117.41,352.23,2024-01-25,REP-S-001-02
SPG-00521,S-015,Crossroads Sports,Midwest,P-SPG-03-08,Jump Rope,Accessories,6,49.54,297.24,2024-07-20,REP-S-015-03
SPG-00522,S-004,Harbor Run,Northeast,P-SPG-02-03,Weight Set Pro,Equipment,9,198.34,1785.06,2024-06-01,REP-S-004-04
SPG-00523,S-010,Delta Outfitters,Southeast,P-SPG-01-04,Base Layer,Apparel,4,71.65,286.6,2024-12-22,REP-S-010-01
SPG-00524,S-004,Harbor Run,Northeast,P-SPG-00-02,Hiker Pro,Footwear,18,140.19,2523.42,2024-08-20,REP-S-004-02
SPG-00525,S-011,Lakeside Sports,Midwest,P-SPG-03-08,Jump Rope,Accessories,1,52.17,52.17,2024-09-09,REP-S-011-03
SPG-00526,S-013,Heartland Fitness,Midwest,P-SPG-01-02,Fleece Vest,Apparel,20,153.77,3075.4,2024-11-24,REP-S-013-01
SPG-00527,S-010,Delta Outfitters,Southeast,P-SPG-02-04,Climbing Pack,Equipment,15,79.54,1193.1,2024-03-03,REP-S-010-01
SPG-00528,S-005,Evergreen Athletics,Northeast,P-SPG-03-01,Fitness Band,Accessories,3,15.49,46.47,2024-07-10,REP-S-005-01
SPG-00529,S-017,Redwood Athletics,West,P-SPG-01-01,Rain Shell,Apparel,3,140.75,422.25,2024-11-12,REP-S-017-03
SPG-00530,S-011,Lakeside Sports,Midwest,P-SPG-00-03,Sprint Elite,Footwear,11,197.68,2174.48,2024-02-22,REP-S-011-04
SPG-00531,S-013,Heartland Fitness,Midwest,P-SPG-04-00,Whey Protein,Nutrition,17,30.82,523.94,2024-01-15,REP-S-013-04
SPG-00532,S-005,Evergreen Athletics,Northeast,P-SPG-04-00,Whey Protein,Nutrition,7,32.42,226.94,2024-04-24,REP-S-005-01
SPG-00533,S-009,Magnolia Active,Southeast,P-SPG-01-01,Rain Shell,Apparel,1,123.16,123.16,2024-01-25,REP-S-009-01
SPG-00534,S-002,Trailhead NE,Northeast,P-SPG-01-03,Running Short,Apparel,2,26.75,53.5,2024-01-06,REP-S-002-02
SPG-00535,S-005,Evergreen Athletics,Northeast,P-SPG-01-04,Base Layer,Apparel,11,71.67,788.37,2024-03-12,REP-S-005-04
SPG-00536,S-001,Alpine Outfitters,Northeast,P-SPG-04-02,Electrolyte Mix,Nutrition,16,11.18,178.88,2024-02-23,REP-S-001-04
SPG-00537,S-018,Canyon Sports,West,P-SPG-00-00,Trail Runner X,Footwear,7,163.83,1146.81,2024-06-14,REP-S-018-02
SPG-00538,S-008,Palmetto Sports,Southeast,P-SPG-04-03,Recovery Bar,Nutrition,1,27.47,27.47,2024-12-18,REP-S-008-01
SPG-00539,S-019,Coastal Outfitters,West,P-SPG-02-04,Climbing Pack,Equipment,15,347.89,5218.35,2024-08-11,REP-S-019-01
SPG-00540,S-020,Mountain Peak Gear,West,P-SPG-02-02,Treadmill T500,Equipment,18,330.73,5953.14,2024-04-25,REP-S-020-04
SPG-00541,S-006,Bayou Fitness,Southeast,P-SPG-01-04,Base Layer,Apparel,7,73.52,514.64,2024-03-28,REP-S-006-03
SPG-00542,S-009,Magnolia Active,Southeast,P-SPG-03-01,Fitness Band,Accessories,8,38.87,310.96,2024-02-15,REP-S-009-04
SPG-00543,S-020,Mountain Peak Gear,West,P-SPG-04-03,Recovery Bar,Nutrition,7,19.24,134.68,2024-04-07,REP-S-020-01
SPG-00544,S-013,Heartland Fitness,Midwest,P-SPG-00-01,Court Ace,Footwear,7,199.55,1396.85,2024-07-07,REP-S-013-03
SPG-00545,S-007,Gulf Coast Gear,Southeast,P-SPG-04-02,Electrolyte Mix,Nutrition,9,33.19,298.71,2024-10-02,REP-S-007-02
SPG-00546,S-019,Coastal Outfitters,West,P-SPG-02-01,Kayak Explorer,Equipment,42,67.86,2850.12,2024-01-03,REP-S-019-02
SPG-00547,S-011,Lakeside Sports,Midwest,P-SPG-01-03,Running Short,Apparel,13,135.2,1757.6,2024-12-18,REP-S-011-04
SPG-00548,S-013,Heartland Fitness,Midwest,P-SPG-04-01,Energy Gel Pack,Nutrition,16,34.01,544.16,2024-01-27,REP-S-013-03
SPG-00549,S-008,Palmetto Sports,Southeast,P-SPG-00-04,Cross Train V2,Footwear,3,225.73,677.19,2024-05-12,REP-S-008-01
SPG-00550,S-020,Mountain Peak Gear,West,P-SPG-00-00,Trail Runner X,Footwear,9,235.33,2117.97,2024-01-23,REP-S-020-03
SPG-00551,S-015,Crossroads Sports,Midwest,P-SPG-03-09,Foam Roller,Accessories,6,12.29,73.74,2024-02-26,REP-S-015-03
SPG-00552,S-007,Gulf Coast Gear,Southeast,P-SPG-01-03,Running Short,Apparel,9,32.18,289.62,2024-01-25,REP-S-007-04
SPG-00553,S-001,Alpine Outfitters,Northeast,P-SPG-02-00,Carbon Bike,Equipment,4,276.54,1106.16,2024-06-04,REP-S-001-03
SPG-00554,S-015,Crossroads Sports,Midwest,P-SPG-01-00,Compression Tee,Apparel,1,160.85,160.85,2024-02-08,REP-S-015-04
SPG-00555,S-006,Bayou Fitness,Southeast,P-SPG-00-00,Trail Runner X,Footwear,2,192.21,384.42,2024-05-15,REP-S-006-04
SPG-00556,S-019,Coastal Outfitters,West,P-SPG-04-02,Electrolyte Mix,Nutrition,27,11.13,300.51,2024-06-17,REP-S-019-01
SPG-00557,S-005,Evergreen Athletics,Northeast,P-SPG-01-00,Compression Tee,Apparel,13,128.48,1670.24,2024-12-18,REP-S-005-01
SPG-00558,S-002,Trailhead NE,Northeast,P-SPG-03-06,Swim Goggles,Accessories,15,35.93,538.95,2024-11-09,REP-S-002-01
SPG-00559,S-019,Coastal Outfitters,West,P-SPG-00-00,Trail Runner X,Footwear,28,189.08,5294.24,2024-07-13,REP-S-019-02
SPG-00560,S-009,Magnolia Active,Southeast,P-SPG-00-02,Hiker Pro,Footwear,5,89.31,446.55,2024-05-18,REP-S-009-04
SPG-00561,S-001,Alpine Outfitters,Northeast,P-SPG-00-04,Cross Train V2,Footwear,14,157.38,2203.32,2024-12-23,REP-S-001-04
SPG-00562,S-008,Palmetto Sports,Southeast,P-SPG-00-02,Hiker Pro,Footwear,9,58.57,527.13,2024-03-28,REP-S-008-03
SPG-00563,S-015,Crossroads Sports,Midwest,P-SPG-03-08,Jump Rope,Accessories,6,33.0,198.0,2024-03-11,REP-S-015-03
