TRANSACTION_ID,STORE_ID,STORE_NAME,REGION,PRODUCT_ID,PRODUCT_NAME,CATEGORY,UNITS_SOLD,UNIT_PRICE,REVENUE,SALE_DATE,SALES_REP_ID
ELC-00383,E-017,Pacific Heights,West,P-ELC-03-08,Phone Case,Accessories,13,90.18,1172.34,2024-03-21,REP-E-017-02
ELC-00384,E-016,Sunset Strip,West,P-ELC-02-00,iPad Air,Tablets,11,736.81,8104.91,2024-08-12,REP-E-016-01
ELC-00385,E-017,Pacific Heights,West,P-ELC-04-04,Turntable Vinyl,Audio,16,348.44,5575.04,2024-10-05,REP-E-017-02
ELC-00386,E-004,Harbor Plaza,Northeast,P-ELC-03-02,Laptop Stand,Accessories,6,146.1,876.6,2024-12-26,REP-E-004-02
ELC-00387,E-005,Newbury Commons,Northeast,P-ELC-00-03,ChromeBook S3,Laptops,3,1783.59,5350.77,2024-06-03,REP-E-005-04
ELC-00388,E-007,Magnolia Park,Southeast,P-ELC-01-04,Moto Edge,Phones,29,519.75,15072.75,2024-11-09,REP-E-007-01
ELC-00389,E-003,Cambridge Square,Northeast,P-ELC-03-08,Phone Case,Accessories,13,87.29,1134.77,2024-11-30,REP-E-003-03
ELC-00390,E-017,Pacific Heights,West,P-ELC-03-00,USB-C Hub,Accessories,17,92.26,1568.42,2024-09-27,REP-E-017-04
ELC-00391,E-004,Harbor Plaza,Northeast,P-ELC-03-02,Laptop Stand,Accessories,5,89.32,446.6,2024-01-05,REP-E-004-01
ELC-00392,E-004,Harbor Plaza,Northeast,P-ELC-04-00,Studio Headphones,Audio,10,437.71,4377.1,2024-12-07,REP-E-004-03
ELC-00393,E-014,River North,Midwest,P-ELC-02-03,Fire HD,Tablets,47,521.82,24525.54,2024-10-10,REP-E-014-02
ELC-00394,E-009,Palmetto Station,Southeast,P-ELC-03-02,Laptop Stand,Accessories,20,95.21,1904.2,2024-06-02,REP-E-009-04
ELC-00395,E-002,Beacon Hill,Northeast,P-ELC-03-05,Cable Kit,Accessories,8,16.9,135.2,2024-12-05,REP-E-002-04
ELC-00396,E-009,Palmetto Station,Southeast,P-ELC-02-00,iPad Air,Tablets,11,681.3,7494.3,2024-02-23,REP-E-009-03
ELC-00397,E-010,Savannah Court,Southeast,P-ELC-02-03,Fire HD,Tablets,4,782.12,3128.48,2024-03-09,REP-E-010-02
ELC-00398,E-005,Newbury Commons,Northeast,P-ELC-02-03,Fire HD,Tablets,11,325.12,3576.32,2024-05-15,REP-E-005-04
ELC-00399,E-020,Silicon Crossing,West,P-ELC-00-01,UltraSlim X1,Laptops,12,695.95,8351.4,2024-02-29,REP-E-020-04
ELC-00400,E-016,Sunset Strip,West,P-ELC-04-02,BT Speaker,Audio,1,272.18,272.18,2024-02-24,REP-E-016-02
ELC-00401,E-003,Cambridge Square,Northeast,P-ELC-02-04,Lenovo Tab,Tablets,13,238.17,3096.21,2024-10-10,REP-E-003-01
ELC-00402,E-006,Peachtree Center,Southeast,P-ELC-01-01,iPhone Max,Phones,2,449.49,898.98,2024-03-20,REP-E-006-04
ELC-00403,E-002,Beacon Hill,Northeast,P-ELC-02-01,Galaxy Tab S,Tablets,9,389.43,3504.87,2024-05-19,REP-E-002-04
ELC-00404,E-017,Pacific Heights,West,P-ELC-03-01,Wireless Mouse,Accessories,1,43.87,43.87,2024-05-24,REP-E-017-04
ELC-00405,E-020,Silicon Crossing,West,P-ELC-03-02,Laptop Stand,Accessories,13,92.16,1198.08,2024-11-05,REP-E-020-03
ELC-00406,E-012,Prairie View,Midwest,P-ELC-01-02,Pixel Pro,Phones,3,485.07,1455.21,2024-04-17,REP-E-012-04
ELC-00407,E-002,Beacon Hill,Northeast,P-ELC-01-04,Moto Edge,Phones,7,1057.11,7399.77,2024-06-24,REP-E-002-02
ELC-00408,E-007,Magnolia Park,Southeast,P-ELC-02-03,Fire HD,Tablets,55,163.03,8966.65,2024-04-14,REP-E-007-01
ELC-00409,E-016,Sunset Strip,West,P-ELC-01-01,iPhone Max,Phones,17,1000.86,17014.62,2024-12-17,REP-E-016-02
ELC-00410,E-009,Palmetto Station,Southeast,P-ELC-04-02,BT Speaker,Audio,9,229.19,2062.71,2024-11-20,REP-E-009-04
ELC-00411,E-012,Prairie View,Midwest,P-ELC-03-04,Power Bank,Accessories,7,75.34,527.38,2024-05-15,REP-E-012-04
ELC-00412,E-019,Golden Gate,West,P-ELC-00-00,ProBook 15,Laptops,14,1799.2,25188.8,2024-09-15,REP-E-019-03
ELC-00413,E-018,Mission Bay,West,P-ELC-04-04,Turntable Vinyl,Audio,8,170.28,1362.24,2024-09-07,REP-E-018-01
ELC-00414,E-016,Sunset Strip,West,P-ELC-00-02,WorkStation Z5,Laptops,7,1296.83,9077.81,2024-05-08,REP-E-016-03
ELC-00415,E-009,Palmetto Station,Southeast,P-ELC-02-01,Galaxy Tab S,Tablets,5,486.24,2431.2,2024-01-27,REP-E-009-02
ELC-00416,E-002,Beacon Hill,Northeast,P-ELC-04-03,Earbuds Plus,Audio,11,349.96,3849.56,2024-02-17,REP-E-002-01
ELC-00417,E-016,Sunset Strip,West,P-ELC-02-02,Surface Go,Tablets,11,412.99,4542.89,2024-11-20,REP-E-016-01
ELC-00418,E-019,Golden Gate,West,P-ELC-04-01,Soundbar Pro,Audio,9,371.48,3343.32,2024-08-04,REP-E-019-02
ELC-00419,E-018,Mission Bay,West,P-ELC-03-05,Cable Kit,Accessories,14,52.03,728.42,2024-05-21,REP-E-018-02
ELC-00420,E-018,Mission Bay,West,P-ELC-01-02,Pixel Pro,Phones,3,670.78,2012.34,2024-01-23,REP-E-018-03
ELC-00421,E-018,Mission Bay,West,P-ELC-01-02,Pixel Pro,Phones,2,422.25,844.5,2024-01-02,REP-E-018-02
ELC-00422,E-010,Savannah Court,Southeast,P-ELC-03-05,Cable Kit,Accessories,12,46.48,557.76,2024-06-19,REP-E-010-03
ELC-00423,E-015,Wacker Drive,Midwest,P-ELC-00-03,ChromeBook S3,Laptops,2,1612.95,3225.9,2024-03-07,REP-E-015-01
ELC-00424,E-016,Sunset Strip,West,P-ELC-01-04,Moto Edge,Phones,3,1067.5,3202.5,2024-11-22,REP-E-016-04
ELC-00425,E-017,Pacific Heights,West,P-ELC-02-03,Fire HD,Tablets,1,716.05,716.05,2024-05-14,REP-E-017-02
ELC-00426,E-005,Newbury Commons,Northeast,P-ELC-01-02,Pixel Pro,Phones,14,1187.19,16620.66,2024-03-23,REP-E-005-04
ELC-00427,E-005,Newbury Commons,Northeast,P-ELC-02-01,Galaxy Tab S,Tablets,3,466.93,1400.79,2024-08-14,REP-E-005-02
ELC-00428,E-011,Lakefront Mall,Midwest,P-ELC-00-00,ProBook 15,Laptops,15,782.94,11744.1,2024-10-09,REP-E-011-02
ELC-00429,E-019,Golden Gate,West,P-ELC-01-03,OnePlus Ace,Phones,2,329.41,658.82,2024-12-27,REP-E-019-04
ELC-00430,E-014,River North,Midwest,P-ELC-03-06,Keyboard Cover,Accessories,40,63.66,2546.4,2024-08-06,REP-E-014-02
ELC-00431,E-012,Prairie View,Midwest,P-ELC-00-02,WorkStation Z5,Laptops,17,666.81,11335.77,2024-10-14,REP-E-012-01
ELC-00432,E-008,Riverside Walk,Southeast,P-ELC-01-02,Pixel Pro,Phones,10,328.93,3289.3,2024-01-05,REP-E-008-04
ELC-00433,E-017,Pacific Heights,West,P-ELC-04-02,BT Speaker,Audio,5,60.68,303.4,2024-02-27,REP-E-017-01
ELC-00434,E-010,Savannah Court,Southeast,P-ELC-02-03,Fire HD,Tablets,17,537.64,9139.88,2024-02-08,REP-E-010-03
ELC-00435,E-014,River North,Midwest,P-ELC-01-02,Pixel Pro,Phones,43,559.25,24047.75,2024-12-19,REP-E-014-04
ELC-00436,E-001,Downtown Flagship,Northeast,P-ELC-01-01,iPhone Max,Phones,5,411.19,2055.95,2024-03-17,REP-E-001-01
ELC-00437,E-019,Golden Gate,West,P-ELC-04-01,Soundbar Pro,Audio,3,202.3,606.9,2024-10-06,REP-E-019-01
ELC-00438,E-013,Heartland Plaza,Midwest,P-ELC-02-04,Lenovo Tab,Tablets,20,181.58,3631.6,2024-01-19,REP-E-013-01
ELC-00439,E-004,Harbor Plaza,Northeast,P-ELC-00-00,ProBook 15,Laptops,4,983.49,3933.96,2024-07-08,REP-E-004-04
ELC-00440,E-004,Harbor Plaza,Northeast,P-ELC-04-02,BT Speaker,Audio,16,359.88,5758.08,2024-10-25,REP-E-004-02
ELC-00441,E-001,Downtown Flagship,Northeast,P-ELC-02-03,Fire HD,Tablets,4,580.61,2322.44,2024-10-09,REP-E-001-03
ELC-00442,E-020,Silicon Crossing,West,P-ELC-04-01,Soundbar Pro,Audio,11,420.41,4624.51,2024-03-16,REP-E-020-01
ELC-00443,E-017,Pacific Heights,West,P-ELC-04-00,Studio Headphones,Audio,8,83.59,668.72,2024-08-08,REP-E-017-01
ELC-00444,E-016,Sunset Strip,West,P-ELC-01-04,Moto Edge,Phones,5,977.96,4889.8,2024-03-06,REP-E-016-02
ELC-00445,E-012,Prairie View,Midwest,P-ELC-03-04,Power Bank,Accessories,6,15.52,93.12,2024-01-22,REP-E-012-04
ELC-00446,E-007,Magnolia Park,Southeast,P-ELC-03-05,Cable Kit,Accessories,25,10.38,259.5,2024-06-06,REP-E-007-01
ELC-00447,E-019,Golden Gate,West,P-ELC-03-02,Laptop Stand,Accessories,2,119.13,238.26,2024-07-05,REP-E-019-01
ELC-00448,E-004,Harbor Plaza,Northeast,P-ELC-02-01,Galaxy Tab S,Tablets,15,792.63,11889.45,2024-01-21,REP-E-004-03
ELC-00449,E-009,Palmetto Station,Southeast,P-ELC-03-00,USB-C Hub,Accessories,4,123.84,495.36,2024-07-02,REP-E-009-01
ELC-00450,E-010,Savannah Court,Southeast,P-ELC-02-02,Surface Go,Tablets,14,630.05,8820.7,2024-04-17,REP-E-010-01
ELC-00451,E-002,Beacon Hill,Northeast,P-ELC-00-01,UltraSlim X1,Laptops,6,860.13,5160.78,2024-12-15,REP-E-002-04
ELC-00452,E-020,Silicon Crossing,West,P-ELC-02-00,iPad Air,Tablets,10,679.73,6797.3,2024-05-07,REP-E-020-02
ELC-00453,E-004,Harbor Plaza,Northeast,P-ELC-03-06,Keyboard Cover,Accessories,15,48.06,720.9,2024-12-07,REP-E-004-04
ELC-00454,E-016,Sunset Strip,West,P-ELC-03-02,Laptop Stand,Accessories,3,28.55,85.65,2024-02-22,REP-E-016-01
ELC-00455,E-006,Peachtree Center,Southeast,P-ELC-00-03,ChromeBook S3,Laptops,19,1075.74,20439.06,2024-06-30,REP-E-006-04
ELC-00456,E-006,Peachtree Center,Southeast,P-ELC-04-03,Earbuds Plus,Audio,12,317.34,3808.08,2024-10-13,REP-E-006-02
ELC-00457,E-016,Sunset Strip,West,P-ELC-03-01,Wireless Mouse,Accessories,11,71.7,788.7,2024-07-27,REP-E-016-01
ELC-00458,E-009,Palmetto Station,Southeast,P-ELC-02-00,iPad Air,Tablets,17,648.89,11031.13,2024-11-13,REP-E-009-02
ELC-00459,E-011,Lakefront Mall,Midwest,P-ELC-04-04,Turntable Vinyl,Audio,20,74.76,1495.2,2024-03-20,REP-E-011-02
ELC-00460,E-016,Sunset Strip,West,P-ELC-02-03,Fire HD,Tablets,4,695.37,2781.48,2024-05-01,REP-E-016-01
ELC-00461,E-001,Downtown Flagship,Northeast,P-ELC-01-04,Moto Edge,Phones,16,1051.87,16829.92,2024-03-24,REP-E-001-02
ELC-00462,E-003,Cambridge Square,Northeast,P-ELC-03-05,Cable Kit,Accessories,8,56.33,450.64,2024-03-31,REP-E-003-03
ELC-00463,E-002,Beacon Hill,Northeast,P-ELC-04-01,Soundbar Pro,Audio,18,332.36,5982.48,2024-07-30,REP-E-002-04
ELC-00464,E-008,Riverside Walk,Southeast,P-ELC-00-03,ChromeBook S3,Laptops,15,1521.77,22826.55,2024-01-13,REP-E-008-04
ELC-00465,E-003,Cambridge Square,Northeast,P-ELC-03-07,Webcam HD,Accessories,11,26.62,292.82,2024-04-01,REP-E-003-04
ELC-00466,E-001,Downtown Flagship,Northeast,P-ELC-00-03,ChromeBook S3,Laptops,14,450.16,6302.24,2024-06-19,REP-E-001-01
ELC-00467,E-003,Cambridge Square,Northeast,P-ELC-04-04,Turntable Vinyl,Audio,10,448.35,4483.5,2024-07-29,REP-E-003-02
ELC-00468,E-015,Wacker Drive,Midwest,P-ELC-02-02,Surface Go,Tablets,2,680.78,1361.56,2024-12-08,REP-E-015-04
ELC-00469,E-011,Lakefront Mall,Midwest,P-ELC-04-04,Turntable Vinyl,Audio,20,252.37,5047.4,2024-05-07,REP-E-011-03
ELC-00470,E-015,Wacker Drive,Midwest,P-ELC-00-00,ProBook 15,Laptops,8,403.08,3224.64,2024-05-16,REP-E-015-03
ELC-00471,E-010,Savannah Court,Southeast,P-ELC-04-04,Turntable Vinyl,Audio,12,359.99,4319.88,2024-03-22,REP-E-010-01
ELC-00472,E-006,Peachtree Center,Southeast,P-ELC-03-02,Laptop Stand,Accessories,14,24.97,349.58,2024-12-25,REP-E-006-02
ELC-00473,E-007,Magnolia Park,Southeast,P-ELC-00-03,ChromeBook S3,Laptops,22,1039.86,22876.92,2024-02-25,REP-E-007-03
ELC-00474,E-004,Harbor Plaza,Northeast,P-ELC-03-00,USB-C Hub,Accessories,19,27.25,517.75,2024-07-14,REP-E-004-04
ELC-00475,E-015,Wacker Drive,Midwest,P-ELC-04-04,Turntable Vinyl,Audio,5,483.01,2415.05,2024-01-20,REP-E-015-01
ELC-00476,E-017,Pacific Heights,West,P-ELC-00-04,GameRig Pro,Laptops,11,1574.34,17317.74,2024-08-28,REP-E-017-04
ELC-00477,E-017,Pacific Heights,West,P-ELC-01-04,Moto Edge,Phones,5,930.49,4652.45,2024-04-23,REP-E-017-02
ELC-00478,E-004,Harbor Plaza,Northeast,P-ELC-03-09,Earbuds,Accessories,20,133.58,2671.6,2024-04-12,REP-E-004-04
ELC-00479,E-014,River North,Midwest,P-ELC-04-01,Soundbar Pro,Audio,25,217.0,5425.0,2024-08-23,REP-E-014-03
ELC-00480,E-015,Wacker Drive,Midwest,P-ELC-01-01,iPhone Max,Phones,14,802.52,11235.28,2024-06-28,REP-E-015-03
ELC-00481,E-018,Mission Bay,West,P-ELC-02-04,Lenovo Tab,Tablets,5,280.58,1402.9,2024-06-05,REP-E-018-03
ELC-00482,E-012,Prairie View,Midwest,P-ELC-01-01,iPhone Max,Phones,17,742.49,12622.33,2024-04-26,REP-E-012-03
ELC-00483,E-004,Harbor Plaza,Northeast,P-ELC-02-04,Lenovo Tab,Tablets,16,528.82,8461.12,2024-04-24,REP-E-004-04
ELC-00484,E-018,Mission Bay,West,P-ELC-02-03,Fire HD,Tablets,1,489.77,489.77,2024-01-13,REP-E-018-01
ELC-00485,E-013,Heartland Plaza,Midwest,P-ELC-01-00,Galaxy Ultra,Phones,2,399.9,799.8,2024-12-03,REP-E-013-02
ELC-00486,E-010,Savannah Court,Southeast,P-ELC-02-01,Galaxy Tab S,Tablets,2,598.89,1197.78,2024-04-08,REP-E-010-03
ELC-00487,E-007,Magnolia Park,Southeast,P-ELC-04-00,Studio Headphones,Audio,31,412.59,12790.29,2024-07-23,REP-E-007-02
ELC-00488,E-018,Mission Bay,West,P-ELC-03-03,Screen Protector,Accessories,14,119.8,1677.2,2024-06-17,REP-E-018-03
ELC-00489,E-002,Beacon Hill,Northeast,P-ELC-03-06,Keyboard Cover,Accessories,14,143.94,2015.16,2024-05-22,REP-E-002-03
ELC-00490,E-018,Mission Bay,West,P-ELC-00-00,ProBook 15,Laptops,7,684.32,4790.24,2024-02-05,REP-E-018-04
ELC-00491,E-008,Riverside Walk,Southeast,P-ELC-02-04,Lenovo Tab,Tablets,18,629.99,11339.82,2024-05-22,REP-E-008-02
ELC-00492,E-007,Magnolia Park,Southeast,P-ELC-02-03,Fire HD,Tablets,15,789.24,11838.6,2024-06-28,REP-E-007-02
ELC-00493,E-017,Pacific Heights,West,P-ELC-00-03,ChromeBook S3,Laptops,1,999.91,999.91,2024-11-24,REP-E-017-03
ELC-00494,E-005,Newbury Commons,Northeast,P-ELC-01-04,Moto Edge,Phones,9,205.65,1850.85,2024-09-17,REP-E-005-04
ELC-00495,E-005,Newbury Commons,Northeast,P-ELC-00-01,UltraSlim X1,Laptops,11,1235.63,13591.93,2024-07-23,REP-E-005-03
ELC-00496,E-016,Sunset Strip,West,P-ELC-04-04,Turntable Vinyl,Audio,10,64.25,642.5,2024-12-13,REP-E-016-03
ELC-00497,E-017,Pacific Heights,West,P-ELC-01-01,iPhone Max,Phones,14,268.18,3754.52,2024-10-01,REP-E-017-02
ELC-00498,E-014,River North,Midwest,P-ELC-04-04,Turntable Vinyl,Audio,35,73.21,2562.35,2024-06-18,REP-E-014-02
ELC-00499,E-011,Lakefront Mall,Midwest,P-ELC-02-02,Surface Go,Tablets,10,291.99,2919.9,2024-01-15,REP-E-011-04
ELC-00500,E-018,Mission Bay,West,P-ELC-00-00,ProBook 15,Laptops,10,1023.93,10239.3,2024-02-29,REP-E-018-02
ELC-00501,E-002,Beacon Hill,Northeast,P-ELC-02-03,Fire HD,Tablets,4,400.82,1603.28,2024-05-13,REP-E-002-03
ELC-00502,E-001,Downtown Flagship,Northeast,P-ELC-04-02,BT Speaker,Audio,17,407.32,6924.44,2024-04-01,REP-E-001-04
ELC-00503,E-016,Sunset Strip,West,P-ELC-00-02,WorkStation Z5,Laptops,5,848.44,4242.2,2024-10-24,REP-E-016-01
ELC-00504,E-004,Harbor Plaza,Northeast,P-ELC-01-04,Moto Edge,Phones,18,207.33,3731.94,2024-05-15,REP-E-004-01
ELC-00505,E-007,Magnolia Park,Southeast,P-ELC-01-03,OnePlus Ace,Phones,13,405.58,5272.54,2024-01-20,REP-E-007-04
ELC-00506,E-003,Cambridge Square,Northeast,P-ELC-01-00,Galaxy Ultra,Phones,15,916.87,13753.05,2024-02-25,REP-E-003-01
ELC-00507,E-003,Cambridge Square,Northeast,P-ELC-00-00,ProBook 15,Laptops,6,1511.9,9071.4,2024-11-01,REP-E-003-01
ELC-00508,E-019,Golden Gate,West,P-ELC-01-02,Pixel Pro,Phones,11,588.03,6468.33,2024-08-10,REP-E-019-04
ELC-00509,E-014,River North,Midwest,P-ELC-02-00,iPad Air,Tablets,39,587.64,22917.96,2024-06-25,REP-E-014-01
ELC-00510,E-019,Golden Gate,West,P-ELC-00-00,ProBook 15,Laptops,10,1699.27,16992.7,2024-06-09,REP-E-019-01
ELC-00511,E-010,Savannah Court,Southeast,P-ELC-02-04,Lenovo Tab,Tablets,3,332.99,998.97,2024-08-11,REP-E-010-04
ELC-00512,E-013,Heartland Plaza,Midwest,P-ELC-03-00,USB-C Hub,Accessories,16,31.89,510.24,2024-11-06,REP-E-013-02
ELC-00513,E-005,Newbury Commons,Northeast,P-ELC-03-08,Phone Case,Accessories,10,144.42,1444.2,2024-09-18,REP-E-005-02
ELC-00514,E-010,Savannah Court,Southeast,P-ELC-02-00,iPad Air,Tablets,18,718.6,12934.8,2024-02-29,REP-E-010-02
ELC-00515,E-004,Harbor Plaza,Northeast,P-ELC-00-00,ProBook 15,Laptops,19,1235.32,23471.08,2024-07-16,REP-E-004-01
ELC-00516,E-010,Savannah Court,Southeast,P-ELC-01-02,Pixel Pro,Phones,7,612.65,4288.55,2024-10-22,REP-E-010-02
ELC-00517,E-006,Peachtree Center,Southeast,P-ELC-01-01,iPhone Max,Phones,20,1034.75,20695.0,2024-04-07,REP-E-006-02
ELC-00518,E-004,Harbor Plaza,Northeast,P-ELC-01-04,Moto Edge,Phones,2,1051.39,2102.78,2024-05-10,REP-E-004-04
ELC-00519,E-018,Mission Bay,West,P-ELC-00-02,WorkStation Z5,Laptops,2,750.96,1501.92,2024-01-23,REP-E-018-02
ELC-00520,E-019,Golden Gate,West,P-ELC-03-05,Cable Kit,Accessories,10,27.95,279.5,2024-12-28,REP-E-019-02
ELC-00521,E-004,Harbor Plaza,Northeast,P-ELC-02-04,Lenovo Tab,Tablets,3,735.08,2205.24,2024-08-11,REP-E-004-03
ELC-00522,E-016,Sunset Strip,West,P-ELC-03-05,Cable Kit,Accessories,17,102.32,1739.44,2024-01-01,REP-E-016-02
ELC-00523,E-019,Golden Gate,West,P-ELC-04-02,BT Speaker,Audio,9,480.57,4325.13,2024-09-23,REP-E-019-02
ELC-00524,E-001,Downtown Flagship,Northeast,P-ELC-02-01,Galaxy Tab S,Tablets,8,612.93,4903.44,2024-10-02,REP-E-001-04
ELC-00525,E-009,Palmetto Station,Southeast,P-ELC-02-01,Galaxy Tab S,Tablets,11,720.63,7926.93,2024-12-17,REP-E-009-04
ELC-00526,E-015,Wacker Drive,Midwest,P-ELC-02-02,Surface Go,Tablets,16,508.59,8137.44,2024-12-09,REP-E-015-02
ELC-00527,E-020,Silicon Crossing,West,P-ELC-00-02,WorkStation Z5,Laptops,4,1647.82,6591.28,2024-04-10,REP-E-020-02
ELC-00528,E-009,Palmetto Station,Southeast,P-ELC-00-00,ProBook 15,Laptops,1,1589.42,1589.42,2024-07-05,REP-E-009-01
ELC-00529,E-019,Golden Gate,West,P-ELC-04-03,Earbuds Plus,Audio,16,130.0,2080.0,2024-08-08,REP-E-019-01
ELC-00530,E-018,Mission Bay,West,P-ELC-02-04,Lenovo Tab,Tablets,15,456.87,6853.05,2024-02-05,REP-E-018-02
ELC-00531,E-012,Prairie View,Midwest,P-ELC-03-03,Screen Protector,Accessories,19,112.65,2140.35,2024-12-06,REP-E-012-03
ELC-00532,E-005,Newbury Commons,Northeast,P-ELC-03-08,Phone Case,Accessories,17,22.68,385.56,2024-06-18,REP-E-005-03
ELC-00533,E-017,Pacific Heights,West,P-ELC-00-01,UltraSlim X1,Laptops,17,1357.83,23083.11,2024-11-15,REP-E-017-02
ELC-00534,E-015,Wacker Drive,Midwest,P-ELC-01-01,iPhone Max,Phones,19,1148.71,21825.49,2024-06-09,REP-E-015-02
ELC-00535,E-016,Sunset Strip,West,P-ELC-02-00,iPad Air,Tablets,6,644.96,3869.76,2024-12-05,REP-E-016-02
ELC-00536,E-003,Cambridge Square,Northeast,P-ELC-02-02,Surface Go,Tablets,8,177.83,1422.64,2024-03-04,REP-E-003-02
ELC-00537,E-017,Pacific Heights,West,P-ELC-02-03,Fire HD,Tablets,13,746.64,9706.32,2024-06-02,REP-E-017-01
ELC-00538,E-002,Beacon Hill,Northeast,P-ELC-02-00,iPad Air,Tablets,17,561.82,9550.94,2024-09-16,REP-E-002-03
ELC-00539,E-009,Palmetto Station,Southeast,P-ELC-04-04,Turntable Vinyl,Audio,19,111.71,2122.49,2024-06-07,REP-E-009-04
ELC-00540,E-012,Prairie View,Midwest,P-ELC-04-00,Studio Headphones,Audio,17,148.25,2520.25,2024-12-07,REP-E-012-02
ELC-00541,E-017,Pacific Heights,West,P-ELC-03-05,Cable Kit,Accessories,10,78.16,781.6,2024-07-28,REP-E-017-04
ELC-00542,E-020,Silicon Crossing,West,P-ELC-00-04,GameRig Pro,Laptops,4,1015.86,4063.44,2024-06-16,REP-E-020-02
ELC-00543,E-003,Cambridge Square,Northeast,P-ELC-04-02,BT Speaker,Audio,7,100.61,704.27,2024-07-25,REP-E-003-02
ELC-00544,E-012,Prairie View,Midwest,P-ELC-04-00,Studio Headphones,Audio,8,224.87,1798.96,2024-12-22,REP-E-012-03
ELC-00545,E-004,Harbor Plaza,Northeast,P-ELC-03-07,Webcam HD,Accessories,16,39.5,632.0,2024-05-31,REP-E-004-02
ELC-00546,E-014,River North,Midwest,P-ELC-00-01,UltraSlim X1,Laptops,6,579.04,3474.24,2024-10-10,REP-E-014-02
ELC-00547,E-017,Pacific Heights,West,P-ELC-00-04,GameRig Pro,Laptops,4,478.28,1913.12,2024-03-06,REP-E-017-03
ELC-00548,E-006,Peachtree Center,Southeast,P-ELC-04-03,Earbuds Plus,Audio,20,485.54,9710.8,2024-04-08,REP-E-006-01
ELC-00549,E-010,Savannah Court,Southeast,P-ELC-00-01,UltraSlim X1,Laptops,15,1249.14,18737.1,2024-08-03,REP-E-010-04
ELC-00550,E-016,Sunset Strip,West,P-ELC-01-01,iPhone Max,Phones,11,800.84,8809.24,2024-12-06,REP-E-016-02
ELC-00551,E-020,Silicon Crossing,West,P-ELC-04-02,BT Speaker,Audio,5,370.37,1851.85,2024-07-13,REP-E-020-03
ELC-00552,E-015,Wacker Drive,Midwest,P-ELC-04-04,Turntable Vinyl,Audio,3,138.01,414.03,2024-12-12,REP-E-015-04
ELC-00553,E-005,Newbury Commons,Northeast,P-ELC-00-00,ProBook 15,Laptops,7,1131.8,7922.6,2024-03-30,REP-E-005-04
ELC-00554,E-005,Newbury Commons,Northeast,P-ELC-04-00,Studio Headphones,Audio,6,253.66,1521.96,2024-11-11,REP-E-005-01
ELC-00555,E-018,Mission Bay,West,P-ELC-04-00,Studio Headphones,Audio,2,256.65,513.3,2024-10-18,REP-E-018-02
ELC-00556,E-020,Silicon Crossing,West,P-ELC-04-00,Studio Headphones,Audio,11,275.36,3028.96,2024-06-03,REP-E-020-03
ELC-00557,E-002,Beacon Hill,Northeast,P-ELC-04-03,Earbuds Plus,Audio,8,471.06,3768.48,2024-07-26,REP-E-002-04
ELC-00558,E-013,Heartland Plaza,Midwest,P-ELC-02-04,Lenovo Tab,Tablets,19,213.52,4056.88,2024-10-07,REP-E-013-02
ELC-00559,E-009,Palmetto Station,Southeast,P-ELC-03-03,Screen Protector,Accessories,3,49.66,148.98,2024-01-01,REP-E-009-04
ELC-00560,E-009,Palmetto Station,Southeast,P-ELC-01-00,Galaxy Ultra,Phones,1,777.99,777.99,2024-06-04,REP-E-009-01
ELC-00561,E-017,Pacific Heights,West,P-ELC-00-03,ChromeBook S3,Laptops,5,1362.87,6814.35,2024-05-26,REP-E-017-03
ELC-00562,E-014,River North,Midwest,P-ELC-02-00,iPad Air,Tablets,15,426.95,6404.25,2024-04-17,REP-E-014-03
ELC-00563,E-018,Mission Bay,West,P-ELC-03-09,Earbuds,Accessories,10,95.66,956.6,2024-08-08,REP-E-018-04
ELC-00564,E-007,Magnolia Park,Southeast,P-ELC-03-08,Phone Case,Accessories,51,77.55,3955.05,2024-10-23,REP-E-007-04
ELC-00565,E-009,Palmetto Station,Southeast,P-ELC-02-04,Lenovo Tab,Tablets,12,653.23,7838.76,2024-11-06,REP-E-009-04
ELC-00566,E-005,Newbury Commons,Northeast,P-ELC-00-01,UltraSlim X1,Laptops,15,1496.35,22445.25,2024-12-01,REP-E-005-02
ELC-00567,E-004,Harbor Plaza,Northeast,P-ELC-01-04,Moto Edge,Phones,13,986.08,12819.04,2024-06-13,REP-E-004-01
ELC-00568,E-006,Peachtree Center,Southeast,P-ELC-03-00,USB-C Hub,Accessories,3,125.26,375.78,2024-08-26,REP-E-006-04
ELC-00569,E-020,Silicon Crossing,West,P-ELC-03-01,Wireless Mouse,Accessories,2,46.83,93.66,2024-08-14,REP-E-020-03
ELC-00570,E-003,Cambridge Square,Northeast,P-ELC-04-00,Studio Headphones,Audio,13,467.42,6076.46,2024-08-14,REP-E-003-04
ELC-00571,E-020,Silicon Crossing,West,P-ELC-04-02,BT Speaker,Audio,17,57.01,969.17,2024-12-11,REP-E-020-02
ELC-00572,E-016,Sunset Strip,West,P-ELC-03-00,USB-C Hub,Accessories,5,129.08,645.4,2024-04-19,REP-E-016-03
ELC-00573,E-007,Magnolia Park,Southeast,P-ELC-00-04,GameRig Pro,Laptops,46,1122.14,51618.44,2024-09-18,REP-E-007-02
ELC-00574,E-002,Beacon Hill,Northeast,P-ELC-02-01,Galaxy Tab S,Tablets,1,784.17,784.17,2024-08-30,REP-E-002-01
